Date,^GSPC,^NDX,^DJI,^KS11,^N225,000001.SS,^HSI,^STOXX50E,^BVSP,^NSEI,GC=F,SI=F,CL=F,BZ=F,NG=F,HG=F,ZC=F,ZW=F,BTC-USD,ETH-USD,DX-Y.NYB,EURUSD=X,USDJPY=X,USDKRW=X,GBPUSD=X,CNY=X
2024-03-28,5254.35009765625,18254.689453125,39807.37109375,2745.820068359375,40168.0703125,3010.6640625,16541.419921875,5083.419921875,128106.0,22326.900390625,2217.39990234375,24.797000885009766,83.16999816894531,87.4800033569336,1.7630000114440918,4.003499984741211,442.0,560.25,70744.953125,3561.2939453125,104.55000305175781,1.0813382863998413,151.28700256347656,1349.800048828125,1.261670470237732,7.225800037384033
2024-03-29,,,,2746.6298828125,40369.44140625,3041.1669921875,,,,,,,,,,,,,69892.828125,3511.80615234375,,1.0794472694396973,151.44000244140625,1349.800048828125,1.26262629032135,7.226500034332275
2024-03-30,,,,,,,,,,,,,,,,,,,69645.3046875,3507.9443359375,,,,,,
2024-03-31,,,,,,,,,,,,,,,,,,,71333.6484375,3647.8564453125,,,,,,
2024-04-01,5243.77001953125,18293.19921875,39566.8515625,2747.860107421875,39803.08984375,3077.37890625,,,126990.0,22462.0,2236.5,24.95400047302246,83.70999908447266,87.41999816894531,1.8370000123977661,4.046000003814697,435.5,557.0,69702.1484375,3505.030029296875,105.0199966430664,1.0792726278305054,151.3979949951172,1345.31005859375,1.2637271881103516,7.220300197601318
2024-04-02,5205.81005859375,18121.779296875,39170.23828125,2753.159912109375,39838.91015625,3074.958984375,16931.51953125,5042.0,127549.0,22453.30078125,2261.0,25.804000854492188,85.1500015258789,88.91999816894531,1.8619999885559082,4.070000171661377,426.5,545.25,65446.97265625,3277.234619140625,104.81999969482422,1.0737217664718628,151.58099365234375,1355.530029296875,1.2545477151870728,7.229700088500977
2024-04-03,5211.490234375,18160.189453125,39127.140625,2706.969970703125,39451.8515625,3069.2958984375,16725.099609375,5069.25,127318.0,22434.650390625,2294.39990234375,26.94499969482422,85.43000030517578,89.3499984741211,1.840999960899353,4.192999839782715,431.75,556.0,65980.8125,3311.44189453125,104.25,1.076855182647705,151.5399932861328,1350.72998046875,1.2576876878738403,7.232399940490723
2024-04-04,5147.2099609375,17878.779296875,38596.98046875,2742.0,39773.140625,,,5070.759765625,127428.0,22514.650390625,2288.800048828125,27.139999389648438,86.58999633789062,90.6500015258789,1.7740000486373901,4.246500015258789,435.25,556.25,68508.84375,3330.04052734375,104.12000274658203,1.0838346481323242,151.58099365234375,1344.8399658203125,1.2651821374893188,7.234399795532227
2024-04-05,5204.33984375,18108.4609375,38904.0390625,2714.2099609375,38992.078125,,16723.919921875,5014.75,126795.0,22513.69921875,2325.699951171875,27.399999618530273,86.91000366210938,91.16999816894531,1.784999966621399,4.239500045776367,434.25,567.25,67837.640625,3318.88525390625,104.30000305175781,1.0837054252624512,151.29200744628906,1351.3599853515625,1.26401948928833,7.23390007019043
2024-04-06,,,,,,,,,,,,,,,,,,,68896.109375,3354.183837890625,,,,,,
2024-04-07,,,,,,,,,,,,,,,,,,,69362.5546875,3453.49462890625,,,,,,
2024-04-08,5202.39013671875,18100.189453125,38892.80078125,2717.64990234375,39347.0390625,3047.052978515625,16732.849609375,5046.0498046875,128857.0,22666.30078125,2331.699951171875,27.711999893188477,86.43000030517578,90.37999725341797,1.843999981880188,4.2769999504089355,435.5,565.75,71631.359375,3695.292724609375,104.13999938964844,1.0830481052398682,151.69000244140625,1350.27001953125,1.2625305652618408,7.231400012969971
2024-04-09,5209.91015625,18169.900390625,38883.671875,2705.159912109375,39773.12890625,3048.537109375,16828.0703125,4990.89990234375,129890.0,22642.75,2343.5,27.891000747680664,85.2300033569336,89.41999816894531,1.871999979019165,4.285999774932861,431.25,557.75,69139.015625,3505.163330078125,104.1500015258789,1.0863661766052246,151.84300231933594,1354.219970703125,1.2658709287643433,7.229700088500977
2024-04-10,5160.64013671875,18011.66015625,38461.51171875,,39581.80859375,3027.3349609375,17139.169921875,5000.830078125,128054.0,22753.80078125,2329.60009765625,27.961000442504883,86.20999908447266,90.4800033569336,1.8849999904632568,4.2820000648498535,434.25,558.5,70587.8828125,3543.737060546875,105.25,1.0859296321868896,151.77699279785156,1348.5400390625,1.2677645683288574,7.2307000160217285
2024-04-11,5199.06005859375,18307.98046875,38459.078125,2706.9599609375,39442.62890625,3034.24609375,17095.029296875,4966.68017578125,127396.0,,2354.800048828125,28.176000595092773,85.0199966430664,89.73999786376953,1.7640000581741333,4.251999855041504,428.75,551.75,70060.609375,3505.247802734375,105.27999877929688,1.074171543121338,152.96400451660156,1363.760009765625,1.2537612915039062,7.231500148773193
2024-04-12,5123.41015625,18003.490234375,37983.23828125,2681.820068359375,39523.55078125,3019.47412109375,16721.689453125,4955.009765625,125946.0,22519.400390625,2356.199951171875,28.2549991607666,85.66000366210938,90.44999694824219,1.7699999809265137,4.257500171661377,435.5,556.0,67195.8671875,3243.034912109375,106.04000091552734,1.0726851224899292,153.19200134277344,1367.8399658203125,1.2554770708084106,7.235899925231934
2024-04-13,,,,,,,,,,,,,,,,,,,63821.47265625,3004.900390625,,,,,,
2024-04-14,,,,,,,,,,,,,,,,,,,65738.7265625,3156.94189453125,,,,,,
2024-04-15,5061.81982421875,17706.830078125,37735.109375,2670.429931640625,39232.80078125,3057.3779296875,16600.4609375,4984.47998046875,125334.0,22272.5,2365.800048828125,28.650999069213867,85.41000366210938,90.0999984741211,1.690999984741211,4.379000186920166,431.5,551.75,63426.2109375,3101.600341796875,106.20999908447266,1.0649627447128296,153.2830047607422,1379.6099853515625,1.2461835145950317,7.235599994659424
2024-04-16,5051.41015625,17713.66015625,37798.96875,2609.6298828125,38471.19921875,3007.068115234375,16248.9697265625,4916.990234375,124389.0,22147.900390625,2390.800048828125,28.31800079345703,85.36000061035156,90.0199966430664,1.7319999933242798,4.305500030517578,431.0,549.75,63811.86328125,3084.920166015625,106.26000213623047,1.0625749826431274,154.20599365234375,1387.6700439453125,1.2447409629821777,7.236999988555908
2024-04-17,5022.2099609375,17493.619140625,37753.30859375,2584.179931640625,37961.80078125,3071.381103515625,16251.83984375,4914.1298828125,124171.0,,2371.699951171875,28.34600067138672,82.69000244140625,87.29000091552734,1.7120000123977661,4.34250020980835,430.25,537.0,61276.69140625,2984.7275390625,105.94999694824219,1.0621461868286133,154.697998046875,1387.3399658203125,1.2431007623672485,7.236199855804443
2024-04-18,5011.1201171875,17394.310546875,37775.37890625,2634.699951171875,38079.69921875,3074.22509765625,16385.869140625,4936.56982421875,124196.0,21995.849609375,2382.300048828125,28.32900047302246,82.7300033569336,87.11000061035156,1.7569999694824219,4.440499782562256,426.75,536.75,63512.75390625,3066.027587890625,106.1500015258789,1.0669398307800293,154.3419952392578,1379.5400390625,1.2453765869140625,7.237400054931641
2024-04-19,4967.22998046875,17037.650390625,37986.3984375,2591.860107421875,37068.3515625,3065.260986328125,16224.1396484375,4918.08984375,125124.0,22147.0,2398.39990234375,28.808000564575195,83.13999938964844,87.29000091552734,1.7519999742507935,4.501999855041504,433.5,550.25,63843.5703125,3059.278564453125,106.1500015258789,1.0644185543060303,154.61000061035156,1379.4000244140625,1.2437657117843628,7.236700057983398
2024-04-20,,,,,,,,,,,,,,,,,,,64994.44140625,3157.627197265625,,,,,,
2024-04-21,,,,,,,,,,,,,,,,,,,64926.64453125,3147.28857421875,,,,,,
